customer_city,item_revenue,share,cum_share,rank
Mariopolis,154.99,1.177017053323097e-05,0.9934654062100747,3020
Sapopema,154.98000000000002,1.1769411118395612e-05,0.9934771756211931,3021
Itabatan,154.98000000000002,1.1769411118395612e-05,0.9934889450323114,3022
Aguas De Santa Barbara,154.9,1.1763335799712739e-05,0.9935007083681111,3023
Iramaia,154.9,1.1763335799712739e-05,0.9935124717039108,3024
Mirinzal,154.87,1.176105755520666e-05,0.993524232761466,3025
Sao Joao Do Manhuacu,154.8,1.1755741651359148e-05,0.9935359885031173,3026
Porto Firme,153.60999999999999,1.166537128595141e-05,0.9935476538744032,3027
Nova Crixas,153.4,1.1649423574408871e-05,0.9935593032979777,3028
Maragogipe,152.8,1.1603858684287324e-05,0.993570907156662,3029
Sao Lourenco Do Piaui,152.49,1.1580316824391191e-05,0.9935824874734863,3030
Groairas,152.15,1.1554496719988981e-05,0.9935940419702063,3031
Novo Oriente Do Piaui,152.01,1.1543864912293952e-05,0.9936055858351186,3032
Agua Fria De Goias,152.0,1.1543105497458594e-05,0.993617128940616,3033
Buriti,151.79,1.1527157785916052e-05,0.993628656098402,3034
Eneas Marques,151.68,1.1518804222727102e-05,0.9936401749026247,3035
Chaval,150.0,1.139122253038677e-05,0.993651566125155,3036
Urucuia,149.99,1.1390463115551412e-05,0.9936629565882706,3037
Aroeiras,149.99,1.1390463115551412e-05,0.9936743470513862,3038
Tecainda,149.99,1.1390463115551412e-05,0.9936857375145018,3039
Pio Ix,149.99,1.1390463115551412e-05,0.9936971279776174,3040
Ivora,149.9,1.138362838203318e-05,0.9937085116059995,3041
Jaua,149.9,1.138362838203318e-05,0.9937198952343815,3042
Guassusse,149.9,1.138362838203318e-05,0.9937312788627636,3043
Cabixi,149.9,1.138362838203318e-05,0.9937426624911456,3044
Remigio,149.9,1.138362838203318e-05,0.9937540461195277,3045
Sao Jose Do Piaui,149.9,1.138362838203318e-05,0.9937654297479097,3046
Presidente Janio Quadros,149.9,1.138362838203318e-05,0.9937768133762918,3047
Alegrete Do Piaui,149.9,1.138362838203318e-05,0.9937881970046738,3048
Cocalzinho De Goias,149.9,1.138362838203318e-05,0.9937995806330558,3049
Rio Espera,149.9,1.138362838203318e-05,0.9938109642614379,3050
Guiricema,149.9,1.138362838203318e-05,0.9938223478898199,3051
Sao Jose Do Serido,149.9,1.138362838203318e-05,0.993833731518202,3052
Perpetuo Socorro,149.89000000000001,1.1382868967197822e-05,0.9938451143871692,3053
Luiziana,149.85,1.1379831307856383e-05,0.993856494218477,3054
Pacoti,149.8,1.1376034233679589e-05,0.9938678702527107,3055
Nova Canaa Do Norte,149.77999999999997,1.1374515404008868e-05,0.9938792447681147,3056
Santo Antonio Do Leste,149.0,1.1315281046850859e-05,0.9938905600491615,3057
Piracema,149.0,1.1315281046850859e-05,0.9939018753302084,3058
Bom Jesus Do Querendo,149.0,1.1315281046850859e-05,0.9939131906112552,3059
Simao Pereira,149.0,1.1315281046850859e-05,0.993924505892302,3060
Urucania,149.0,1.1315281046850859e-05,0.9939358211733488,3061
Dom Joaquim,149.0,1.1315281046850859e-05,0.9939471364543956,3062
Ibarama,149.0,1.1315281046850859e-05,0.9939584517354424,3063
Heliopolis,149.0,1.1315281046850859e-05,0.9939697670164892,3064
Quatro Pontes,149.0,1.1315281046850859e-05,0.993981082297536,3065
Mae Do Rio,148.89,1.1306927483661907e-05,0.9939923892250196,3066
Ielmo Marinho,148.70000000000002,1.1292498601790085e-05,0.9940036817236214,3067
Witmarsum,147.79000000000002,1.1223391851772407e-05,0.9940149051154732,3068
Taquarana,146.99,1.1162638664943677e-05,0.9940260677541382,3069
Paiva,146.2,1.1102644892950305e-05,0.9940371703990311,3070
Caiua,146.0,1.1087456596243124e-05,0.9940482578556273,3071
Ritapolis,145.69,1.106391473634699e-05,0.9940593217703637,3072
Esmeralda,145.0,1.101151511270721e-05,0.9940703332854764,3073
Candeal,144.99,1.1010755697871853e-05,0.9940813440411743,3074
Vespasiano Correa,144.99,1.1010755697871853e-05,0.9940923547968722,3075
Ibimirim,144.89,1.1003161549518259e-05,0.9941033579584218,3076
Macaparana,144.88,1.1002402134682901e-05,0.9941143603605564,3077
Aruana,144.8,1.099632681600003e-05,0.9941253566873725,3078
Putinga,144.8,1.099632681600003e-05,0.9941363530141885,3079
Carire,144.79,1.0995567401164668e-05,0.9941473485815896,3080
Patu,144.49,1.0972784956103896e-05,0.9941583213665457,3081
Ubata,144.0,1.09355736291713e-05,0.9941692569401749,3082
Mara Rosa,143.9,1.0927979480817709e-05,0.9941801849196557,3083
Turvolandia,143.9,1.0927979480817709e-05,0.9941911128991364,3084
Barra,143.9,1.0927979480817709e-05,0.9942020408786172,3085
Ourizona,143.8,1.0920385332464118e-05,0.9942129612639496,3086
Santa Barbara Do Sul,143.8,1.0920385332464118e-05,0.9942238816492821,3087
Santa Maria Da Serra,143.64000000000001,1.0908234695098372e-05,0.9942347898839772,3088
Capoeiras,143.0,1.0859632145635387e-05,0.9942456495161228,3089
Lucianopolis,142.9,1.0852037997281796e-05,0.9942565015541202,3090
Itirapina,142.89999999999998,1.0852037997281794e-05,0.9942673535921175,3091
Victor Graeff,142.8,1.0844443848928206e-05,0.9942781980359664,3092
Chopinzinho,142.38,1.0812548425843122e-05,0.9942890105843922,3093
Parambu,141.86,1.0773058854404448e-05,0.9942997836432467,3094
Vila Langaro,140.64000000000001,1.0680410244490637e-05,0.9943104640534912,3095
Visconde De Maua,140.59,1.067661317031384e-05,0.9943211406666616,3096
Salto Do Ceu,140.39000000000001,1.066142487360666e-05,0.9943318020915352,3097
Varzea Alegre,140.29,1.0653830725253065e-05,0.9943424559222604,3098
Jussari,139.99,1.0631048280192294e-05,0.9943530869705406,3099
Alagoa Grande,139.99,1.0631048280192294e-05,0.9943637180188207,3100
Paial,139.99,1.0631048280192294e-05,0.9943743490671009,3101
Sao Joao Da Urtiga,139.9,1.0624213546674061e-05,0.9943849732806476,3102
Ilha Grande,139.9,1.0624213546674061e-05,0.9943955974941943,3103
Central De Santa Helena,139.9,1.0624213546674061e-05,0.994406221707741,3104
Brejo Bonito,139.9,1.0624213546674061e-05,0.9944168459212877,3105
Cravolandia,139.9,1.0624213546674061e-05,0.9944274701348343,3106
Tabocas Do Brejo Velho,139.88,1.0622694717003342e-05,0.9944380928295513,3107
Sao Clemente,139.8,1.061661939832047e-05,0.9944487094489496,3108
Tres Irmaos,139.8,1.061661939832047e-05,0.9944593260683479,3109
Sao Geraldo Da Piedade,139.8,1.061661939832047e-05,0.9944699426877461,3110
Abrantes,139.0,1.055586621149174e-05,0.9944804985539576,3111
Prudente De Morais,139.0,1.055586621149174e-05,0.994491054420169,3112
Jardim Olinda,139.0,1.055586621149174e-05,0.9945016102863805,3113
Adhemar De Barros,139.0,1.055586621149174e-05,0.994512166152592,3114
Angustura,139.0,1.055586621149174e-05,0.9945227220188034,3115
Caldas Brandao,139.0,1.055586621149174e-05,0.9945332778850149,3116
Dario Meira,138.99,1.0555106796656382e-05,0.9945438329918116,3117
Simolandia,138.99,1.0555106796656382e-05,0.9945543880986083,3118
Oliveira Dos Brejinhos,138.9,1.054827206313815e-05,0.9945649363706714,3119
Machacalis,138.89,1.0547512648302788e-05,0.9945754838833197,3120
Itaguaje,138.8,1.0540677914784559e-05,0.9945860245612346,3121
Satubinha,138.79,1.0539918499949198e-05,0.9945965644797345,3122
Senador Firmino,138.57,1.0523211373571297e-05,0.9946070876911082,3123
Clevelandia,138.5,1.0517895469723784e-05,0.9946176055865779,3124
Pastos Bons,137.9,1.0472330579602238e-05,0.9946280779171575,3125
Itapicuru,137.32999999999998,1.0429043933986767e-05,0.9946385069610915,3126
Gaucha Do Norte,136.48000000000002,1.0364493672981244e-05,0.9946488714547644,3127
Pirajuba,135.9,1.0320447612530414e-05,0.994659191902377,3128
Cubati,135.89000000000001,1.0319688197695057e-05,0.9946695115905746,3129
Bataipora,135.3,1.0274882722408867e-05,0.994679786473297,3130
Centenario,134.99,1.0251340862512734e-05,0.9946900378141595,3131
Estrela D Oeste,134.9,1.0244506128994502e-05,0.9947002823202885,3132
Ibema,134.9,1.0244506128994502e-05,0.9947105268264175,3133
Matutina,134.89000000000001,1.0243746714159144e-05,0.9947207705731317,3134
Pindai,134.8,1.0236911980640911e-05,0.9947310074851123,3135
Carrancas,134.79,1.0236152565805551e-05,0.9947412436376781,3136
Apore,134.64,1.0224761343275165e-05,0.9947514683990214,3137
Jacigua,134.49,1.021337012074478e-05,0.9947616817691421,3138
Lupercio,133.79000000000002,1.0160211082269642e-05,0.9947718419802244,3139
Urutai,133.48000000000002,1.0136669222373509e-05,0.9947819786494467,3140
Itiquira,133.0,1.010021731027627e-05,0.994792078866757,3141
Madalena,132.9,1.0092623161922679e-05,0.9948021714899189,3142
Silvianopolis,132.5,1.0062246568508313e-05,0.9948122337364874,3143
Caibi,132.05,1.0028072900917155e-05,0.9948222618093884,3144
Nossa Senhora Do Remedio,131.9,1.0016681678386766e-05,0.9948322784910668,3145
Iuna,131.0,9.948334343204446e-06,0.99484222682541,3146
Correntina,130.99,9.947574928369088e-06,0.9948521744003384,3147
Seberi,130.39000000000001,9.90201003824754e-06,0.9948620764103766,3148
Lajeado Grande,130.0,9.872392859668534e-06,0.9948719488032363,3149
Inga,130.0,9.872392859668534e-06,0.9948818211960959,3150
Cruzeiro Do Iguacu,129.99,9.871633444833175e-06,0.9948916928295407,3151
Floresta Do Araguaia,129.99,9.871633444833175e-06,0.9949015644629855,3152
Carnauba Dos Dantas,129.99,9.871633444833175e-06,0.9949114360964303,3153
Luziapolis,129.99,9.871633444833175e-06,0.9949213077298751,3154
Agua Preta,129.99,9.871633444833175e-06,0.9949311793633199,3155
Sao Luiz Do Norte,129.99,9.871633444833175e-06,0.9949410509967647,3156
Maua Da Serra,129.99,9.871633444833175e-06,0.9949509226302095,3157
Ibiracatu,129.99,9.871633444833175e-06,0.9949607942636542,3158
Chiapetta,129.99,9.871633444833175e-06,0.994970665897099,3159
Orizania,129.95,9.868595785491738e-06,0.9949805344928845,3160
Grupiara,129.94,9.867836370656379e-06,0.9949904023292552,3161
Itagimirim,129.9,9.864798711314944e-06,0.9950002671279665,3162
Riacho De Santo Antonio,129.9,9.864798711314944e-06,0.9950101319266779,3163
Amapora,129.9,9.864798711314944e-06,0.9950199967253892,3164
Itatiaiucu,129.9,9.864798711314944e-06,0.9950298615241006,3165
Riacho Da Cruz,129.9,9.864798711314944e-06,0.9950397263228119,3166
Porto Estrela,129.9,9.864798711314944e-06,0.9950495911215232,3167
Murucupi,129.9,9.864798711314944e-06,0.9950594559202346,3168
Nova Floresta,129.6,9.842016266254169e-06,0.9950692979365009,3169
Araripe,129.6,9.842016266254169e-06,0.9950791399527672,3170
Araguacu,129.5,9.834422117900578e-06,0.9950889743748851,3171
Jeriquara,129.0,9.796451376132622e-06,0.9950987708262612,3172
Paula Candido,129.0,9.796451376132622e-06,0.9951085672776373,3173
Carmolandia,129.0,9.796451376132622e-06,0.9951183637290134,3174
Alfredo Marcondes,129.0,9.796451376132622e-06,0.9951281601803895,3175
Comercinho,129.0,9.796451376132622e-06,0.9951379566317656,3176
Corrego Fundo,129.0,9.796451376132622e-06,0.9951477530831417,3177
Grandes Rios,128.99,9.795691961297264e-06,0.995157548775103,3178
Castanheira,128.98000000000002,9.794932546461906e-06,0.9951673437076495,3179
Santa Cruz Do Prata,128.9,9.788857227779031e-06,0.9951771325648773,3180
Brejetuba,128.89,9.788097812943671e-06,0.9951869206626902,3181
Poxoreu,128.57,9.76379653821218e-06,0.9951966844592284,3182
Sao Domingos Do Maranhao,127.88999999999999,9.712156329407759e-06,0.9952063966155578,3183
Farol,126.99,9.64380899422544e-06,0.995216040424552,3184
Angelina,126.99,9.64380899422544e-06,0.9952256842335463,3185
Corumba De Goias,126.99,9.64380899422544e-06,0.9952353280425406,3186
Jatauba,126.89000000000001,9.636214845871849e-06,0.9952449642573864,3187
Itagiba,126.89000000000001,9.636214845871849e-06,0.9952546004722322,3188
Barao De Cotegipe,126.88999999999999,9.636214845871847e-06,0.9952642366870781,3189
Jaborandi,126.29,9.590649955750302e-06,0.9952738273370338,3190
Piau,125.88999999999999,9.560273362335936e-06,0.9952833876103961,3191
Abdon Batista,125.4,9.523062035403341e-06,0.9952929106724315,3192
Natividade Da Serra,125.0,9.492685441988975e-06,0.9953024033578736,3193
Mariano Moro,125.0,9.492685441988975e-06,0.9953118960433156,3194
Sao Desiderio,125.0,9.492685441988975e-06,0.9953213887287576,3195
Tapurah,125.0,9.492685441988975e-06,0.9953308814141997,3196
Charrua,125.0,9.492685441988975e-06,0.9953403740996417,3197
Inhauma,124.97999999999999,9.491166612318256e-06,0.995349865266254,3198
Brejoes,124.9,9.485091293635385e-06,0.9953593503575476,3199
Carlos Chagas,124.80000000000001,9.477497145281794e-06,0.9953688278546929,3200
Imbau,124.2,9.431932255160245e-06,0.995378259786948,3201
Coracao De Jesus,123.9,9.409149810099473e-06,0.9953876689367581,3202
Barreira,123.89,9.408390395264114e-06,0.9953970773271534,3203
Juscimeira,123.80000000000001,9.401555661745881e-06,0.9954064788828152,3204
Ibirapua,122.99,9.340043060081791e-06,0.9954158189258753,3205
Aurilandia,122.99,9.340043060081791e-06,0.9954251589689354,3206
Felipe Guerra,122.99,9.340043060081791e-06,0.9954344990119954,3207
Maquine,122.99,9.340043060081791e-06,0.9954438390550555,3208
Sao Nicolau,122.99,9.340043060081791e-06,0.9954531790981156,3209
Protasio Alves,122.9,9.33320832656356e-06,0.9954625123064421,3210
Caetes,122.9,9.33320832656356e-06,0.9954718455147686,3211
Mascote,122.4,9.295237584795604e-06,0.9954811407523534,3212
Doutor Ulysses,122.0,9.26486099138124e-06,0.9954904056133448,3213
Coronel Martins,121.30000000000001,9.211701952906102e-06,0.9954996173152977,3214
Divinopolis Do Tocantins,120.99,9.188160093009969e-06,0.9955088054753907,3215
Araguapaz,120.9,9.181325359491736e-06,0.9955179868007502,3216
Mirante Da Serra,120.9,9.181325359491736e-06,0.9955271681261098,3217
Passa Tempo,120.0,9.112978024309416e-06,0.9955362811041341,3218
Miranda Do Norte,120.0,9.112978024309416e-06,0.9955453940821584,3219
Pitanga De Estrada,120.0,9.112978024309416e-06,0.9955545070601827,3220
Biritinga,120.0,9.112978024309416e-06,0.995563620038207,3221
Severiano Melo,120.0,9.112978024309416e-06,0.9955727330162313,3222
Morro Do Ferro,120.0,9.112978024309416e-06,0.9955818459942556,3223
Nossa Senhora De Caravaggio,120.0,9.112978024309416e-06,0.9955909589722799,3224
Tacuru,120.0,9.112978024309416e-06,0.9956000719503042,3225
Sao Joao Das Missoes,119.99,9.112218609474056e-06,0.9956091841689136,3226
Nova Araca,119.99,9.112218609474056e-06,0.9956182963875231,3227
Santa Cruz Do Piaui,119.99,9.112218609474056e-06,0.9956274086061325,3228
Erebango,119.99,9.112218609474056e-06,0.995636520824742,3229
Ipiranga De Goias,119.9,9.105383875955825e-06,0.995645626208618,3230
Sardoa,119.9,9.105383875955825e-06,0.995654731592494,3231
Wagner,119.9,9.105383875955825e-06,0.99566383697637,3232
Serranopolis De Minas,119.9,9.105383875955825e-06,0.995672942360246,3233
Bela Vista De Minas,119.9,9.105383875955825e-06,0.995682047744122,3234
Bora,119.9,9.105383875955825e-06,0.9956911531279979,3235
Mucambo,119.9,9.105383875955825e-06,0.9957002585118739,3236
Vila Nelita,119.9,9.105383875955825e-06,0.9957093638957499,3237
Aracitaba,119.80000000000001,9.097789727602235e-06,0.9957184616854775,3238
Areia,119.80000000000001,9.097789727602235e-06,0.9957275594752051,3239
Morro Grande,119.8,9.097789727602233e-06,0.9957366572649327,3240
Antunes,119.8,9.097789727602233e-06,0.9957457550546602,3241
Sacra Familia Do Tingua,119.8,9.097789727602233e-06,0.9957548528443878,3242
Silveira Martins,119.8,9.097789727602233e-06,0.9957639506341154,3243
Jose Boiteux,119.69999999999999,9.090195579248642e-06,0.9957730408296946,3244
Ferros,119.6,9.082601430895052e-06,0.9957821234311255,3245
Bonito De Santa Fe,119.6,9.082601430895052e-06,0.9957912060325563,3246
Mojui Dos Campos,119.59,9.081842016059692e-06,0.9958002878745724,3247
Central,119.5,9.07500728254146e-06,0.995809362881855,3248
Saude,119.4,9.067413134187869e-06,0.9958184302949892,3249
Maiquinique,119.4,9.067413134187869e-06,0.9958274977081234,3250
Andrelandia,119.36,9.064375474846432e-06,0.9958365620835983,3251
Senador Modestino Goncalves,119.32,9.061337815504996e-06,0.9958456234214138,3252
Meridiano,119.0,9.037036540773505e-06,0.9958546604579546,3253
Araguana,119.0,9.037036540773505e-06,0.9958636974944953,3254
Sede Alvorada,119.0,9.037036540773505e-06,0.9958727345310361,3255
Campo Alegre De Minas,119.0,9.037036540773505e-06,0.9958817715675768,3256
Andre Da Rocha,119.0,9.037036540773505e-06,0.9958908086041176,3257
Quinta Do Sol,118.99000000000001,9.036277125938145e-06,0.9958998448812435,3258
Sao Jose Da Boa Vista,118.99,9.036277125938145e-06,0.9959088811583694,3259
Sao Cristovao Do Sul,118.99,9.036277125938145e-06,0.9959179174354953,3260
Alpestre,118.9,9.029442392419914e-06,0.9959269468778877,3261
Treviso,118.9,9.029442392419914e-06,0.9959359763202802,3262
Ibitiara,118.9,9.029442392419914e-06,0.9959450057626726,3263
Guajara-Mirim,118.89,9.028682977584554e-06,0.9959540344456502,3264
Dionisio,118.80000000000001,9.021848244066323e-06,0.9959630562938943,3265
Barro Preto,118.8,9.021848244066322e-06,0.9959720781421383,3266
Barracao,118.47999999999999,8.997546969334829e-06,0.9959810756891077,3267
Jardim Alegre,118.38000000000001,8.98995282098124e-06,0.9959900656419286,3268
Cerro Negro,118.0,8.961095057237592e-06,0.9959990267369858,3269
Cerejeiras,117.99,8.960335642402232e-06,0.9960079870726282,3270
Monte Alegre,117.99,8.960335642402232e-06,0.9960169474082705,3271
Marcelino Vieira,117.7,8.93831261217682e-06,0.9960258857208827,3272
Durande,117.49000000000001,8.922364900634277e-06,0.9960348080857834,3273
Sao Geraldo Do Baguari,117.3,8.907936018762454e-06,0.9960437160218021,3274
Iretama,117.3,8.907936018762454e-06,0.9960526239578208,3275
Venda Branca,117.3,8.907936018762454e-06,0.9960615318938395,3276
Rancho Alegre D'Oeste,117.3,8.907936018762454e-06,0.9960704398298582,3277
Sao Pedro Do Iguacu,117.3,8.907936018762454e-06,0.9960793477658769,3278
Salto Da Divisa,116.98,8.883634744030963e-06,0.996088231400621,3279
Senhora De Oliveira,116.9,8.87755942534809e-06,0.9960971089600463,3280
Anastacio,116.9,8.87755942534809e-06,0.9961059865194717,3281
Chale,116.4,8.839588683580133e-06,0.9961148261081553,3282
Careacu,116.13,8.819084483025437e-06,0.9961236451926383,3283
Quixelo,115.99,8.80845267533041e-06,0.9961324536453137,3284
Duere,115.9,8.801617941812179e-06,0.9961412552632555,3285
Coxilha,115.9,8.801617941812179e-06,0.9961500568811973,3286
Jaci,115.89,8.800858526976819e-06,0.9961588577397242,3287
Presidente Kubitschek,115.42999999999999,8.7659254445503e-06,0.9961676236651688,3288
Aparecida Do Rio Negro,115.0,8.733270606629856e-06,0.9961763569357753,3289
Luis Correia,115.0,8.733270606629856e-06,0.9961850902063819,3290
Lagoinha Do Piaui,115.0,8.733270606629856e-06,0.9961938234769885,3291
Quadra,114.9,8.725676458276266e-06,0.9962025491534467,3292
Pugmil,114.9,8.725676458276266e-06,0.996211274829905,3293
Cruzeiro Da Fortaleza,114.9,8.725676458276266e-06,0.9962200005063633,3294
Domiciano Ribeiro,114.89,8.724917043440906e-06,0.9962287254234067,3295
Conceicao,114.49,8.694540450026542e-06,0.9962374199638567,3296
Luiz Alves,114.0,8.657329123093945e-06,0.9962460772929799,3297
Jacinto,113.99,8.656569708258586e-06,0.9962547338626881,3298
Chapadinha,113.88,8.648216145069635e-06,0.9962633820788332,3299
Lagoa Nova,113.80000000000001,8.642140826386764e-06,0.9962720242196597,3300
Alagoa Nova,113.0,8.581387639558034e-06,0.9962806056072993,3301
Pedro Gomes,113.0,8.581387639558034e-06,0.9962891869949388,3302
Nova Santa Barbara,113.0,8.581387639558034e-06,0.9962977683825784,3303
Aragoiania,112.9,8.573793491204443e-06,0.9963063421760696,3304
Estrela Do Indaia,112.80000000000001,8.566199342850851e-06,0.9963149083754125,3305
Presidente Alves,112.61,8.551770460979028e-06,0.9963234601458735,3306
Neves Paulista,112.58,8.54949221647295e-06,0.99633200963809,3307
Jussara,112.28,8.526709771412177e-06,0.9963405363478613,3308
Cotipora,112.0,8.505446156022121e-06,0.9963490417940174,3309
Mariapolis,111.9,8.49785200766853e-06,0.996357539646025,3310
Itagi,111.89000000000001,8.497092592833173e-06,0.9963660367386179,3311
Extremoz,111.78999999999999,8.48949844447958e-06,0.9963745262370624,3312
Manfrinopolis,111.0,8.42950467248621e-06,0.9963829557417349,3313
Lindolfo Collor,110.9,8.42191052413262e-06,0.9963913776522589,3314
Independencia,110.0,8.353563188950299e-06,0.9963997312154479,3315
Wenceslau Guimaraes,110.0,8.353563188950299e-06,0.9964080847786368,3316
Lagoa,110.0,8.353563188950299e-06,0.9964164383418258,3317
Caldeirao Grande Do Piaui,110.0,8.353563188950299e-06,0.9964247919050148,3318
Umburatiba,109.99,8.35280377411494e-06,0.9964331447087889,3319
Sao Jose Da Tapera,109.9,8.345969040596706e-06,0.9964414906778295,3320
Ipiranga Do Sul,109.9,8.345969040596706e-06,0.9964498366468701,3321
Arara,109.9,8.345969040596706e-06,0.9964581826159108,3322
Caseiros,109.9,8.345969040596706e-06,0.9964665285849514,3323
Missi,109.9,8.345969040596706e-06,0.9964748745539921,3324
Nova Canaa Paulista,109.89000000000001,8.345209625761349e-06,0.9964832197636179,3325
Sao Francisco De Assis,109.89,8.345209625761349e-06,0.9964915649732436,3326
Ocara,109.88999999999999,8.345209625761347e-06,0.9964999101828694,3327
Aiuaba,109.7,8.330780743889525e-06,0.9965082409636133,3328
Herveiras,109.0,8.277621705414386e-06,0.9965165185853188,3329
Japaraiba,108.9,8.270027557060795e-06,0.9965247886128759,3330
Arenopolis,108.9,8.270027557060795e-06,0.996533058640433,3331
Francisco Dumont,108.89,8.269268142225436e-06,0.9965413279085752,3332
Parana,108.88,8.268508727390076e-06,0.9965495964173026,3333
Tapirai,108.65,8.251042186176818e-06,0.9965578474594887,3334
Ajapi,108.0,8.201680221878475e-06,0.9965660491397106,3335
Itabirinha,108.0,8.201680221878475e-06,0.9965742508199325,3336
Picui,107.99,8.200920807043115e-06,0.9965824517407395,3337
Capitao,107.8,8.186491925171292e-06,0.9965906382326646,3338
Igaracu Do Tiete,107.69,8.178138361982342e-06,0.9965988163710265,3339
Liberdade,107.22999999999999,8.143205279555822e-06,0.9966069595763061,3340
Mombuca,107.14,8.13637054603759e-06,0.9966150959468522,3341
Augustinopolis,107.0,8.125738738342562e-06,0.9966232216855905,3342
Santa Maria Do Para,106.99,8.124979323507204e-06,0.9966313466649139,3343
Anhembi,106.9,8.118144589988971e-06,0.9966394648095039,3344
Agua Comprida,106.9,8.118144589988971e-06,0.996647582954094,3345
Peritiba,106.9,8.118144589988971e-06,0.996655701098684,3346
Varjao De Minas,105.8,8.034608958099468e-06,0.9966637357076421,3347
Itaueira,105.28,7.995119386660794e-06,0.9966717308270288,3348
Pombos,105.0,7.97385577127074e-06,0.9966797046828,3349
Colmeia,105.0,7.97385577127074e-06,0.9966876785385712,3350
Quatituba,105.0,7.97385577127074e-06,0.9966956523943424,3351
Dois Riachos,104.99,7.97309635643538e-06,0.9967036254906989,3352
Conrado,104.9,7.966261622917149e-06,0.9967115917523218,3353
Rinopolis,104.89,7.96550220808179e-06,0.9967195572545299,3354
Santo Hipolito,104.4,7.928290881149192e-06,0.996727485545411,3355
Divino De Sao Lourenco,103.97,7.89563604322875e-06,0.9967353811814542,3356
Lindoia Do Sul,103.9,7.890320139381236e-06,0.9967432715015936,3357
Crisolita,103.9,7.890320139381236e-06,0.996751161821733,3358
Tamarana,103.9,7.890320139381236e-06,0.9967590521418723,3359
California,103.8,7.882725991027645e-06,0.9967669348678634,3360
Pocoes De Paineiras,102.89000000000001,7.813619241009967e-06,0.9967747484871043,3361
Pimenteiras,102.5,7.784002062430959e-06,0.9967825324891668,3362
Planura,102.16,7.758181958028749e-06,0.9967902906711249,3363
Governador Lindenberg,101.97,7.743753076156925e-06,0.996798034424201,3364
Guzolandia,101.62,7.717173556919357e-06,0.996805751597758,3365
Braco Do Rio,101.49,7.707301164059688e-06,0.996813458898922,3366
Sao Bonifacio,101.0,7.670089837127091e-06,0.9968211289887592,3367
Aquidauana,100.8,7.65490154041991e-06,0.9968287838902996,3368
Itubera,100.73,7.649585636572396e-06,0.9968364334759362,3369
Oros,100.65,7.643510317889523e-06,0.9968440769862541,3370
Dom Basilio,100.28,7.615411968981235e-06,0.9968516923982231,3371
Fortaleza Dos Valos,100.0,7.59414835359118e-06,0.9968592865465767,3372
Rubineia,100.0,7.59414835359118e-06,0.9968668806949303,3373
Inconfidentes,99.99000000000001,7.593388938755821e-06,0.9968744740838691,3374
Barrocas,99.99,7.5933889387558205e-06,0.9968820674728078,3375
Silvano,99.99,7.5933889387558205e-06,0.9968896608617466,3376
Bonito De Minas,99.99,7.5933889387558205e-06,0.9968972542506853,3377
Claro Dos Pocoes,99.99,7.5933889387558205e-06,0.9969048476396241,3378
Nazare Da Mata,99.99,7.5933889387558205e-06,0.9969124410285628,3379
Brejo,99.99,7.5933889387558205e-06,0.9969200344175015,3380
Tibau Do Sul,99.99,7.5933889387558205e-06,0.9969276278064403,3381
Campo Alegre De Lourdes,99.99,7.5933889387558205e-06,0.996935221195379,3382
Japaratuba,99.99,7.5933889387558205e-06,0.9969428145843178,3383
Mussurepe,99.99,7.5933889387558205e-06,0.9969504079732565,3384
Santa Clara D'Oeste,99.99,7.5933889387558205e-06,0.9969580013621953,3385
Banzae,99.99,7.5933889387558205e-06,0.996965594751134,3386
Santa Maria Do Herval,99.99,7.5933889387558205e-06,0.9969731881400727,3387
Fragosos,99.99,7.5933889387558205e-06,0.9969807815290115,3388
Brasopolis,99.99,7.5933889387558205e-06,0.9969883749179502,3389
Felisburgo,99.9,7.5865542052375895e-06,0.9969959614721554,3390
Caridade,99.9,7.5865542052375895e-06,0.9970035480263606,3391
Frei Rogerio,99.9,7.5865542052375895e-06,0.9970111345805658,3392
Douradina,99.9,7.5865542052375895e-06,0.997018721134771,3393
Sao Vitor,99.9,7.5865542052375895e-06,0.9970263076889762,3394
Nova Timboteua,99.9,7.5865542052375895e-06,0.9970338942431813,3395
Umburanas,99.9,7.5865542052375895e-06,0.9970414807973865,3396
Nova Ubirata,99.9,7.5865542052375895e-06,0.9970490673515917,3397
Novais,99.9,7.5865542052375895e-06,0.9970566539057969,3398
Sao Pedro Do Butia,99.9,7.5865542052375895e-06,0.9970642404600021,3399
Coronel Pacheco,99.9,7.5865542052375895e-06,0.9970718270142073,3400
Olhos D'Agua,99.9,7.5865542052375895e-06,0.9970794135684125,3401
Cajueiro,99.9,7.5865542052375895e-06,0.9970870001226176,3402
Orobo,99.9,7.5865542052375895e-06,0.9970945866768228,3403
Rodolfo Fernandes,99.89,7.58579479040223e-06,0.9971021724716133,3404
Getulina,99.80000000000001,7.578960056883999e-06,0.9971097514316701,3405
Zortea,99.80000000000001,7.578960056883999e-06,0.997117330391727,3406
Alexandrita,99.8,7.578960056883997e-06,0.9971249093517839,3407
Vila Flor,99.73,7.5736441530364844e-06,0.9971324829959369,3408
Pindorama Do Tocantins,99.66,7.56832824918897e-06,0.9971400513241861,3409
Paulistania,99.0,7.518206870055268e-06,0.9971475695310562,3410
Anguera,99.0,7.518206870055268e-06,0.9971550877379263,3411
