seller_id,item_revenue,share,cum_share,rank
4b9750c8ad28220fe6702d4ecb7c898f,19305.1,0.0012308885537279145,0.5241021165613605,152
9de4643a8dbde634fe55621059d92273,19282.41,0.0012294418447606425,0.5253315584061211,153
79ebd9a61bac3eaf882805ed4ecfa12a,19105.14,0.001218139152004876,0.526549697558126,154
165fc07beebdcb6190fba8a06db2a449,19081.43,0.0012166274080818251,0.5277663249662078,155
4c2b230173bb36f9b240f2b8ac11786e,18989.84,0.0012107876516114656,0.5289771126178192,156
2a84855fd20af891be03bc5924d2b453,18927.8,0.0012068319960658698,0.5301839446138851,157
a888faf2d1baececa6baf9c3d603ee1f,18887.32,0.0012042510009581053,0.5313881956148432,158
213b25e6f54661939f11710a6fddb871,18839.96,0.0012012313386976375,0.5325894269535408,159
c72de06d72748d1a0dfb2125be43ba63,18733.18,0.0011944230714642605,0.5337838500250051,160
94144541854e298c2d976cb893b81343,18715.65,0.0011933053628615158,0.5349771553878666,161
ef0ace09169ac090589d85746e3e036f,18538.95,0.0011820390131692725,0.5361591944010359,162
2138ccb85b11a4ec1e37afbd1c8eda1f,18198.99,0.0011603632449668111,0.5373195576460027,163
abe42c5d03695b4257b5c6cbf4e6784e,18158.23,0.0011577643971260876,0.5384773220431288,164
0adac9fbd9a2b63cccaac4f8756c1ca8,18112.8,0.0011548677912035148,0.5396321898343324,165
229c3efbfb0ea2058de4ccdfbc3d784a,18010.99,0.0011483764099801575,0.5407805662443125,166
1b4c3a6f53068f0b6944d2d005c9fc89,17791.670000000002,0.0011343926192925356,0.541914958863605,167
8ae520247981aa06bc94abddf5f46d34,17766.34,0.0011327775845573656,0.5430477364481623,168
01fdefa7697d26ad920e9e0346d4bd1b,17690.07,0.0011279146276188972,0.5441756510757811,169
66922902710d126a0e7d26b0e3805106,17581.07,0.0011209648137170606,0.5452966158894982,170
4a3ccda38b2129705f3fb522db62ca31,17561.81,0.0011197368007285346,0.5464163526902267,171
d921b68bf747894be13a97ae52b0f386,17403.81,0.0011096627585589,0.5475260154487857,172
5cf13accae3222c70a9cac40818ae839,17402.47,0.0011095773204797398,0.5486355927692654,173
d94a40fd42351c259927028d163af842,17220.94,0.0010980030111439564,0.5497335957804094,174
e5a38146df062edaf55c38afa99e42dc,17172.510000000002,0.001094915125939682,0.5508285109063491,175
c3acdfac4e3e97ff87529454fbc03642,17057.28,0.001087568088729511,0.5519160789950787,176
6d66611d7c44cc30ce351abc49a68421,16854.37,0.0010746305957127988,0.5529907095907914,177
2e90cb1677d35cfe24eef47d441b7c87,16782.16,0.0010700265034022337,0.5540607360941937,178
f9244d45189d3a3605499abddeade7d5,16607.42,0.0010588851228407023,0.5551196212170344,179
1f1bb1f0859883505541bdd6606193e5,16562.87,0.0010560446255074287,0.5561756658425419,180
3b15288545f8928d3e65a8f949a28291,16513.69,0.0010529089204827286,0.5572285747630246,181
6061155addc1e54b4cfb51c1c2a32ad8,16513.31,0.0010528846917737132,0.5582814594547982,182
669ae81880e08f269a64487cfb287169,16485.2,0.0010510924049041662,0.5593325518597024,183
75d34ebb1bd0bd7dde40dd507b8169c3,16341.68,0.0010419416040675464,0.56037449346377,184
c847e075301870dd144a116762eaff9a,16341.480000000001,0.001041928852115433,0.5614164223158854,185
a3e9a2c700480d9bb01fba070ba80a0e,16323.89,0.001040807317927054,0.5624572296338125,186
a673821011d0cec28146ea42f5ab767f,16224.98,0.0010345008400093416,0.5634917304738218,187
8e6d7754bc7e0f22c96d255ebda59eba,16212.51,0.0010337057557950674,0.5645254362296169,188
cfb1a033743668a192316f3c6d1d2671,16166.710000000001,0.0010307855587610847,0.565556221788378,189
a5cba26a62b8b4d0145b68b841e62e7f,16120.66,0.0010278494217869601,0.566584071210165,190
6edacfd9f9074789dad6d62ba7950b9c,16069.92,0.001024614251535775,0.5676086854617007,191
6039e27294dc75811c0d8a39069f52c0,16047.17,0.0010231637169828688,0.5686318491786836,192
1f9ab4708f3056ede07124aad39a2554,16043.51,0.0010229303562591925,0.5696547795349428,193
ac3508719a1d8f5b7614b798f70af136,15792.230000000001,0.0010069088036238397,0.5706616883385667,194
701938c450705b8ae65fc923b70f35c7,15792.119999999999,0.0010069017900501771,0.5716685901286168,195
05f51e13da97139648b8125c31e5f51b,15788.3,0.00100665822776481,0.5726752483563816,196
530ec6109d11eaaf87999465c6afee01,15640.210000000001,0.0009972160448223977,0.573672464401204,197
289cdb325fb7e7f891c38608bf9e0962,15639.289999999999,0.0009971573858426756,0.5746696217870467,198
b8bc237ba3788b23da09c0f1f3a3288c,15621.16,0.0009960014213835904,0.5756656232084303,199
c31eff8334d6b3047ed34bebd4d62c36,15586.05,0.0009937628161900722,0.5766593860246204,200
080199a181c46c657dc5aa235411be3b,15544.880000000001,0.0009911378268475162,0.577650523851468,201
ce248b21cb2adc36282ede306b7660e5,15455.2,0.0009854198515198403,0.5786359437029878,202
aba1721a889e04decc910aa13b768ef4,15352.47,0.0009788698113167608,0.5796148135143045,203
440dd6ab244315c632130ecfb63827b1,15275.380000000001,0.0009739545713746272,0.5805887680856792,204
431af27f296bc6519d890aa5a05fdb11,15250.85,0.0009723905444479111,0.581561158630127,205
e2a1ac9bf33e5549a2a4f834e70df2f8,15200.56,0.0009691840660889812,0.5825303426962161,206
c6bda72e4dbf5c5866b13cb1810c6d03,15196.12,0.0009689009727520624,0.5834992436689681,207
48436dade18ac8b2bce089ec2a041202,15183.64,0.0009681052509401823,0.5844673489199083,208
cf8ab1616079e2793aa29d524df01bb1,15150.37,0.0009659839637061081,0.5854333328836143,209
2e1c9f22be269ef4643f826c9e650a52,15067.29,0.0009606868027981762,0.5863940196864125,210
a6bd7d1ccdac48c6b33b28596b7eb122,15046.63,0.0009593695261448556,0.5873533892125573,211
0b35c634521043bf4b47e21547b99ab5,15008.74,0.0009569536688169603,0.5883103428813743,212
1ca7077d890b907f89be8c954a02686a,15001.43,0.0009564875849672133,0.5892668304663415,213
9e6229250fedbe05838fef417b74e7fb,14986.65,0.0009555452157060286,0.5902223756820476,214
00fc707aaaad2d31347cf883cd2dfe10,14969.99,0.0009544829780949773,0.5911768586601426,215
ef506c96320abeedfb894c34db06f478,14938.34,0.000952464981673022,0.5921293236418156,216
e8b3a3a38279a82f0e5d006d5e5b7d2c,14916.39,0.0009510654549285696,0.5930803890967442,217
ce7d1888639e6fb06b2749cbfdac1ff7,14876.54,0.0009485246284699624,0.5940289137252142,218
e26901d5ab434ce92fd9b5c256820a4e,14851.17,0.0009469070433443698,0.5949758207685585,219
0ea22c1cfbdc755f86b9b54b39c16043,14842.88,0.0009463784749292668,0.5959221992434878,220
813348c996469b40f2e028d5429d3495,14800.43,0.0009436718730931848,0.596865871116581,221
87b740daf17b5d1be335a64164ec6842,14781.64,0.000942473827192125,0.5978083449437731,222
d50d79cb34e38265a8649c383dcffd48,14740.3,0.0009398379986902725,0.5987481829424633,223
f08a5b9dd6767129688d001acafc21e5,14565.74,0.0009287080948856435,0.599676891037349,224
240b9776d844d37535668549a396af32,14452.65,0.0009214975035630867,0.6005983885409121,225
610f72e407cdd7caaa2f8167b0163fd8,14429.45,0.0009200182771179253,0.60151840681803,226
34d1ca11b242c0fee2c834ae8d788566,14404.28,0.0009184134439444462,0.6024368202619745,227
a7f13822ceb966b076af67121f87b063,14389.6,0.0009174774506593181,0.6033542977126338,228
d05ae8f7a5bd1d2a690a44cd079e4e27,14385.65,0.0009172255996050772,0.6042715233122389,229
d6b1ce66b035a475f00c017792ff9769,14315.880000000001,0.0009127770811102962,0.6051843003933491,230
8d956fec2e4337affcb520f56fd8cbfd,14302.05,0.0009118952836216503,0.6060961956769708,231
95e03ca3d4146e4011985981aeb959b9,14243.5,0.0009081621496404345,0.6070043578266112,232
2b1a40c1daabc6ca280c4b815c101841,14175.74,0.0009038417882643938,0.6079081996148756,233
cab85505710c7cb9b720bceb52b01cee,14158.539999999999,0.0009027451203826361,0.6088109447352583,234
80e6699fe29150b372a0c8a1ebf7dcc8,14090.07,0.0008983794895765926,0.6097093242248349,235
ad97a199236354e53fcd91a5a913e9a2,14074.7,0.0008973995020566731,0.6106067237268916,236
0be8ff43f22e456b4e0371b2245e4d01,14074.19,0.0008973669845787839,0.6115040907114704,237
ff063b022a9a0aab91bad2c9088760b7,14061.27,0.0008965432084722542,0.6124006339199426,238
7202e2ba20579a9bd1acb29e61fe71f6,13916.16,0.0008872910296163323,0.613287924949559,239
8cc6a0e5738e61a87b03c78b2ba9db4b,13838.22,0.0008823215938777164,0.6141702465434367,240
b372ee768ed69e46ca8cdbd267aa7a38,13813.84,0.0008807671309150855,0.6150510136743518,241
99eaacc9e6046db1c82b163c5f84869f,13784.66,0.0008789066211017315,0.6159299202954535,242
e24fc9fcd865784fb25705606fe3dfe7,13720.62,0.0008748234460350012,0.6168047437414884,243
6cd68b3ed6d59aaa9fece558ad360c0a,13718.460000000001,0.0008746857249521758,0.6176794294664406,244
adbc26658d6c7b4b6219f9d934598091,13692.25,0.0008730145816277067,0.6185524440480683,245
c66dccfb3f109511246da627dd5a2498,13682.25,0.0008723769840220336,0.6194248210320903,246
c8b0e2b0a7095e5d8219575d5e7e1181,13657.34,0.000870788728386302,0.6202956097604766,247
c60b801f2d52c7f7f91de00870882a75,13652.89,0.0008705049974517774,0.6211661147579284,248
5a8e7d5003a1f221f9e1d6e411de7c23,13647.66,0.0008701715339040104,0.6220362862918324,249
056b4ada5bbc2c50cc7842547dda6b51,13639.41,0.0008696455158793302,0.6229059318077117,250
5d378b73ab7dd6f0418d743e5dcb0bd1,13636.279999999999,0.0008694459478287544,0.6237753777555405,251
6e386f64c84e482f0b9abf960797ee1b,13563.66,0.0008648157140163567,0.6246401934695568,252
70c27847eca8195c983ed7e798c56743,13529.18,0.000862617277471996,0.6255028107470287,253
1d8dbc4f32378d715c717c1c1fc57bae,13421.05,0.000855722934561853,0.6263585336815906,254
ed4acab38528488b65a9a9c603ff024a,13369.76,0.0008524526964423559,0.627210986378033,255
09f952a5f58d2285b0372551ae8f9b01,13346.46,0.0008509670940211376,0.6280619534720541,256
039e6ad9dae79614493083e241147386,13273.42,0.0008463100811093015,0.6289082635531633,257
c510bc1718f0f2961eaa42a23330681a,13211.87,0.0008423856678463838,0.6297506492210097,258
25e6ffe976bd75618accfe16cefcbd0d,13188.28,0.0008408815750946011,0.6305915307961043,259
54965bbe3e4f07ae045b90b0b8541f52,13164.84,0.0008393870463069033,0.6314309178424112,260
ca3bd7cd9f149df75950150d010fe4a2,13128.59,0.0008370757549863385,0.6322679935973976,261
8b8cfc8305aa441e4239358c9f6f2485,13110.7,0.0008359350928697894,0.6331039286902674,262
5058e8c1e82653974541e83690655b4a,13077.93,0.0008338456855159987,0.6339377743757835,263
562fc2f2c2863ab7e79a9e4388a58a14,13036.48,0.0008312028434404839,0.634768977219224,264
f262cbc1c910c83959f849465454ddd3,12958.14,0.000826207903797641,0.6355951851230216,265
1da3aeb70d7989d1e6d9b0e887f97c23,12939.71,0.0008250328114103856,0.6364202179344319,266
b499c00f28f4b7069ff6550af8c1348a,12864.130000000001,0.0008202138487067086,0.6372404317831386,267
b4f8921fcc4ff77b66bea6dda43dcd51,12863.41,0.0008201679416791,0.6380605997248177,268
d1b65fc7debc3361ea86b5f14c68d2e2,12823.32,0.0008176118128779568,0.6388782115376956,269
4830e40640734fc1c52cd21127c341d4,12794.88,0.0008157984852874225,0.6396940100229831,270
ccb83a794700270fde70898fe9ff368b,12785.73,0.0008152150834782317,0.6405092251064614,271
c9c7905cffc4ef9ff9f113554423e671,12766.71,0.0008140023728322414,0.6413232274792936,272
fbc14c0cf93505ef89f64665ffa4a7b5,12758.93,0.0008135063218950279,0.6421367338011886,273
ce27a3cc3c8cc1ea79d11e561e9bebb6,12726.09,0.0008114124513579975,0.6429481462525466,274
f3b80352b986ab4d1057a4b724be19d0,12692.73,0.0008092854257454722,0.643757431678292,275
7ea5bfa6c340f58f8e71fc1f0412b0d6,12663.88,0.0008074459566531053,0.6445648776349451,276
d71d863e5ef30d94e440c11be17dcd8f,12655.65,0.0008069212138236364,0.6453717988487687,277
72c5da29406b4234927b81855e7b64f6,12652.470000000001,0.0008067184577850324,0.6461785173065537,278
66e0557ecc2b4dbea057e93f215f68d8,12628.42,0.0008051850355433887,0.6469837023420971,279
1c129092bf23f28a5930387c980c0dfc,12589.289999999999,0.0008026901161123899,0.6477863924582095,280
7901646fdd36a55f564ffaf2dbccaaf7,12478.83,0.0007956472129601252,0.6485820396711696,281
7040e82f899a04d1b434b795a43b4617,12380.85,0.0007894000316197406,0.6493714397027893,282
dd2bdf855a9172734fbc3744021ae9b9,12306.73,0.0007846741581664917,0.6501561138609558,283
c864036feaab8c1659f65ea4faebe1da,12299.77,0.0007842303902329433,0.6509403442511887,284
82e0a475a88cc9595229d8029273f045,12216.4,0.0007789147389944468,0.6517192589901832,285
5343d0649eca2a983820bfe93fc4d17e,12194.09,0.0007774922587361903,0.6524967512489195,286
33a6f4b1e7cdc205511e76ba1b6e0186,12183.91,0.000776843184373615,0.6532735944332931,287
17ca9b9e9b9ef8fdb529001b49ebb50f,12120.72,0.0007728142051033669,0.6540464086383965,288
dd7ddc04e1b6c2c614352b383efe2d36,12072.0,0.0007697078295685278,0.654816116467965,289
